Ldim_ID,Mouse_Prot_ID,Gene_Name,Identity,Length,Mism,Gap,qs,qe,ss,se,Evalue,Bitscore
g22832,NP_932106.1,Ccnq,61.5,231,86,1,28,255,18,248,6.52E-107,311
g23050,XP_011238240.1,Gmeb2,61.5,379,108,10,109,455,7,379,5.25E-129,383
g24642,NP_001333517.1,Fbxo21,61.5,584,223,2,25,607,30,612,1.31E-257,723
g3187,XP_006530439.1,Kdm2b,61.5,763,242,13,19,773,553,1271,1.17E-276,801
g3340,NP_848497.2,Marveld2,61.5,135,52,0,458,592,139,273,1.83E-48,172
g404,NP_001041608.1,Mon1b,61.5,439,154,4,193,619,105,540,2.28E-180,524
g5041,NP_690025.3,Otud6b,61.5,283,98,3,10,290,12,285,2.60E-108,318
g5822,NP_032564.1,Marcks,61.5,65,22,2,1,62,1,65,5.44E-10,60.1
g6649,NP_001012536.2,Ehmt1,61.5,1019,344,13,303,1294,284,1281,4.03E-257,771
g7163,NP_001355688.1,Ark2n,61.5,169,33,6,67,230,52,193,1.26E-36,138
g7187,NP_001405689.1,Nxnl2,61.5,156,60,0,1,156,1,156,1.45E-72,216
g8635,NP_034274.4,Ephb4,61.5,966,356,9,18,973,9,968,0,1151
g87852,NP_001394700.1,Supt20,61.5,792,258,17,1,757,1,780,5.10E-287,815
g90323,XP_006510127.1,Ncam1,61.5,812,300,8,1,800,1,811,0,993
g10531,NP_001028617.2,Garem1,61.4,902,280,18,1,860,1,876,0,976
g109742,XP_036018582.1,Mettl15,61.4,249,88,2,148,390,5,251,3.90E-96,289
g13548,XP_006527142.1,Slc16a12,61.4,433,138,4,43,475,22,425,4.64E-173,498
g13607,NP_598518.1,Pgs1,61.4,555,192,6,2,541,6,553,3.10E-230,647
g13873,NP_001156341.1,Rab11fip3,61.4,625,209,9,455,1064,485,1092,1.38E-178,552
g1396,XP_006522396.1,Tnk2,61.4,1173,320,24,33,1190,27,1081,0,1268
g17930,NP_001345185.1,1810055G02Rik,61.4,57,22,0,303,359,334,390,2.97E-11,66.2
g18440,NP_001401205.1,Amfr,61.4,228,77,3,1,227,1,218,7.31E-84,265
g1885,NP_034461.1,Gpaa1,61.4,627,224,2,1,615,1,621,6.34E-278,774
g203872,NP_796060.1,Zmat4,61.4,246,76,5,3,248,1,227,1.25E-93,276
g22379,NP_001391224.1,Pou6f1,61.4,342,81,7,318,650,1,300,2.95E-114,346
g22644,NP_001355261.1,Dtx3,61.4,184,68,3,19,199,167,350,3.05E-75,231
g230642,NP_032753.5,Npr1,61.4,189,73,0,372,560,815,1003,1.14E-65,233
g2964,NP_001348496.1,Rasl10b,61.4,114,44,0,1,114,1,114,1.51E-48,157
g29842,NP_001412431.1,Smtn,61.4,365,123,6,701,1058,169,522,3.44E-113,362
g3197,NP_001346073.1,Rasal1,61.4,818,291,7,1,813,1,798,0,993
g3789,NP_932764.1,Arap1,61.4,735,272,5,879,1610,2,727,3.64e-316,912
g4280,NP_001165570.1,Cuedc1,61.4,389,108,7,1,372,1,364,2.04E-126,371
g46294,NP_001273513.1,Fam131b,61.4,207,66,7,19,223,27,221,3.63E-65,214
g7279,NP_080638.1,Plgrkt,61.4,145,56,0,1,145,1,145,3.36E-58,179
g732,NP_001390898.1,Foxp4,61.4,736,196,15,1,701,1,683,2.06E-248,705
g8643,NP_031540.2,Slc7a2,61.4,601,204,4,6,578,7,607,4.90E-246,694
g90325,XP_006510129.1,Ncam1,61.4,811,300,8,1,799,1,810,0,992
g9564,XP_006522522.1,Cmss1,61.4,220,80,1,76,290,60,279,2.01E-89,269
g9591,NP_077143.2,Dnajc10,61.4,777,293,5,17,790,21,793,0,1016
g1006,NP_001158082.1,Smpd4,61.3,799,297,8,1,794,1,792,0,941
g10184,NP_001077426.1,Car1,61.3,256,98,1,3,257,6,261,2.62E-116,335
g10193,NP_598674.2,Chpf2,61.3,775,282,5,1,764,1,768,0,964
g10674,NP_001334466.2,LTO1,61.3,75,29,0,8,82,5,79,2.04E-10,56.6
g11864,XP_011241708.1,Socs2,61.3,168,59,2,31,198,35,196,4.92E-69,212
g119722,XP_036011960.1,Bltp3b,61.3,933,312,11,1,912,1,905,0,1071
g12795,NP_001381310.1,Axin1,61.3,869,314,10,1,853,1,863,0,945
g13469,XP_006534439.1,Sost,61.3,106,40,1,93,197,19,124,3.11E-40,137
g135705,XP_036009374.1,Jakmip3,61.3,866,285,11,1,835,1,847,1.44E-291,826
g14278,XP_006532541.1,Pemt,61.3,160,62,0,56,215,58,217,2.90E-61,192
g14381,NP_653115.1,Cabp4,61.3,155,60,0,60,214,115,269,1.17E-61,195
g15215,NP_084289.1,Cyp20a1,61.3,462,177,2,1,461,1,461,3.40E-201,566
g157742,XP_036010160.1,Rims1,61.3,1512,406,33,1,1381,1,1464,0,1470
g15927,XP_006533297.1,Atad5,61.3,150,56,1,315,462,1035,1184,2.83E-45,180
g17010,NP_035634.1,Stxbp3,61.3,581,214,7,5,578,6,582,4.23E-258,721
g17589,NP_032404.1,Impact,61.3,310,110,3,14,318,10,314,2.54E-129,373
g18622,NP_081030.1,Ucma,61.3,93,36,0,45,137,24,116,3.67E-31,109
g18696,XP_036010076.1,Nfat5,61.3,486,155,9,281,742,57,533,6.24E-161,522
g20084,NP_001002267.2,Tmem158,61.3,173,52,3,75,232,72,244,5.18E-66,207
g20116,NP_079695.2,1110059G10Rik,61.3,80,28,2,4,81,2,80,2.19E-23,91.7
g20457,NP_034275.1,Ephx1,61.3,444,162,5,31,466,12,453,8.95E-199,560
g20624,NP_001334347.1,Abcg8,61.3,657,235,3,21,669,27,672,9.07E-295,821
g21634,NP_001277490.1,Plp1,61.3,238,92,0,1,238,1,238,4.89E-104,303
g22796,NP_001277585.1,Mbd5,61.3,119,45,1,1,119,1,118,1.43E-34,147
g22955,NP_001278040.1,Gss,61.3,401,154,1,73,473,3,402,2.98E-177,504
g23032,NP_064363.2,Selenok,61.3,93,31,2,1,90,1,91,1.39E-31,107
g24082,NP_001013392.1,Lman2l,61.3,300,115,1,14,312,48,347,5.74E-145,413
g2767,XP_036014057.1,Slc35d2,61.3,256,99,0,55,310,1,256,2.28E-104,308
g28112,XP_006517679.1,Mier3,61.3,569,181,15,8,558,49,596,4.74E-220,624
g30622,XP_006505868.1,Rtkn,61.3,333,123,2,38,370,82,408,9.85E-132,404
g31862,NP_085041.1,Rnf34,61.3,388,115,7,1,365,1,376,3.26E-148,425
g38903,NP_766397.2,Sacs,61.3,733,277,4,1,729,1,730,9.23E-301,920
g4804,NP_001349999.1,Arid1a,61.3,2084,553,47,305,2316,1,1902,0,1927
g4990,NP_061231.3,Ctnnal1,61.3,711,273,1,3,713,17,725,2.34E-288,810
g5942,XP_006502697.1,Dcdc2b,61.3,80,31,0,15,94,4,83,2.72E-23,100
g5943,NP_001355187.1,Tmem234,61.3,80,31,0,56,135,18,97,4.63E-30,106
g6231,NP_032549.2,Ltk,61.3,470,163,5,649,1111,30,487,1.44E-182,556
g642,XP_036020291.1,Dnai1,61.3,512,194,3,182,689,7,518,4.09E-223,634
g7383,NP_958755.1,Gpr176,61.3,522,152,8,59,574,37,514,1.14E-197,564
g7861,XP_011242197.1,Nbas,61.3,2284,840,18,10,2280,17,2268,0,2724
g866,NP_082500.2,Faim2,61.3,235,91,0,21,255,83,317,7.75E-99,293
g88854,XP_006526071.1,Ablim3,61.3,641,224,12,25,658,10,633,1.78E-284,793
g9070,NP_056601.1,H1f2,61.3,80,31,0,23,102,31,110,2.70E-19,83.6
g101032,XP_006523093.1,Chodl,61.2,178,52,2,27,204,23,183,6.56E-74,230
g10294,NP_034981.1,Myd88,61.2,281,102,5,11,287,19,296,1.70E-118,343
g11106,NP_032026.2,Fer,61.2,402,149,6,415,811,53,452,1.23E-171,504
g11832,NP_031564.1,Opn1sw,61.2,335,128,1,5,337,7,341,7.43E-145,414
g1317,NP_081095.2,Dhrs1,61.2,309,119,1,3,310,5,313,1.42E-134,385
g135702,NP_082984.1,Jakmip3,61.2,866,281,12,1,833,1,844,1.39E-290,823
g13760,XP_006504763.1,Daglb,61.2,376,141,3,286,659,1,373,1.13E-164,479
g13962,XP_017172554.1,Tnk2,61.2,1158,316,24,33,1175,27,1066,0,1244
g14074,NP_001398341.1,Pigf,61.2,129,50,0,89,217,1,129,6.05E-61,188
g1441,NP_001343415.1,Dusp12,61.2,206,72,3,99,296,1,206,4.71E-82,248
g14549,NP_001393279.1,Caap1,61.2,49,19,0,52,100,100,148,2.27E-13,69.3
g15058,NP_081140.1,Rasl11a,61.2,85,25,2,7,91,7,83,1.95E-23,92
g1510,NP_001157240.1,Dynlt5,61.2,116,45,0,60,175,1,116,7.86E-45,145
g15152,NP_034964.1,Mstn,61.2,361,127,6,13,362,18,376,2.13E-155,443
g1589,NP_808541.2,Hfm1,61.2,994,371,6,265,1256,241,1221,0,1206
g16215,NP_001350347.1,Arhgap10,61.2,774,254,10,1,767,1,735,1.09e-312,873
g164575,NP_001020603.1,Crebbp,61.2,2608,705,68,1,2467,1,2441,0,2368
g17334,NP_032535.2,Lpl,61.2,436,164,3,53,487,33,464,5.78E-197,558
g177385,NP_001019795.1,Cdkl5,61.2,907,271,21,1,871,1,862,0,959
g18403,NP_001138506.1,Gm13889,61.2,98,34,2,27,124,28,121,7.86E-24,90.5
g18705,NP_001397213.1,Rad52,61.2,273,90,2,16,287,27,284,4.74E-102,311
g1961,NP_038823.2,Atp5mg,61.2,103,40,0,1,103,1,103,3.16E-42,135
g20869,NP_081930.1,Pcgf6,61.2,245,92,2,5,249,104,345,4.34E-104,307
g21372,XP_006528202.1,Foxo4,61.2,139,49,2,9,147,18,151,5.32E-46,163
g2158,NP_001152997.1,Pex19,61.2,188,66,3,107,292,25,207,1.19E-71,221
g2246,NP_067411.1,Tmeff1,61.2,369,129,9,5,365,10,372,7.62E-146,419
g22917,XP_011248521.1,Slc66a1,61.2,273,90,6,26,292,10,272,8.28E-110,324
g41672,NP_001155949.1,Gab2,61.2,693,223,17,1,676,1,664,9.86E-263,739
g4210,NP_001185695.1,Postn,61.2,657,254,1,22,678,24,679,2.21E-303,852
g5641,XP_006519656.1,Cdkn3,61.2,183,70,1,27,209,17,198,5.86E-81,241
g5679,NP_001170974.1,Plekhd1,61.2,502,182,4,1,500,1,491,1.17E-144,426
g5754,NP_780545.2,Tecpr2,61.2,575,215,4,691,1259,397,969,2.12E-238,716
g764,NP_766378.1,Ankrd52,61.2,662,237,5,395,1038,395,1054,2.31E-164,514
g76642,NP_001394935.1,Ppil6,61.2,147,56,1,122,268,2,147,1.64E-62,197
g7741,NP_001104737.1,Ncoa7,61.2,196,74,1,590,783,26,221,1.62E-77,251
g7929,NP_081205.1,Chac1,61.2,178,69,0,12,189,33,210,3.12E-78,234
g8536,NP_620097.1,Tmlhe,61.2,405,150,3,3,405,20,419,1.88E-188,530
g9009,NP_001278378.1,Foxred1,61.2,309,120,0,202,510,2,310,4.67E-136,397
g9093,XP_006507599.1,Stim1,61.2,502,191,3,45,542,44,545,1.21E-179,525
g90932,NP_001360987.1,Stim1,61.2,502,191,3,45,542,44,545,8.82E-178,524
g10183,XP_030110381.1,Nfasc,61.1,1354,469,13,13,1347,114,1428,0,1565
g10405,XP_006520241.1,Cmbl,61.1,162,63,0,1,162,1,162,1.66E-74,225
g11526,XP_006540889.1,Luzp2,61.1,175,63,2,87,261,1,170,2.34E-56,186
g11578,NP_001074801.1,Slc9a5,61.1,815,302,7,61,866,10,818,3.99e-317,899
g12941,NP_742145.1,Adap2,61.1,370,136,5,1,366,1,366,2.47E-162,461
g13225,XP_006504538.1,Srrm3,61.1,54,21,0,51,104,46,99,6.03E-11,67.8
g13233,NP_001334562.1,Mxra7,61.1,36,13,1,248,282,116,151,0.000216,42.7
g1394,XP_006504760.1,Ints15,61.1,332,112,3,79,400,1,325,4.15E-130,383
g14533,NP_001074683.1,Pprc1,61.1,131,51,0,807,937,1514,1644,3.15E-45,179
g14909,NP_803231.1,Mogat2,61.1,332,129,0,3,334,2,333,1.98E-148,422
g153912,NP_035084.1,Ncam2,61.1,684,262,2,9,691,10,690,7.78e-314,877
g16170,XP_006538304.1,Ttc39b,61.1,401,153,2,169,567,20,419,6.75E-174,501
g161732,NP_001356013.1,Bnc2,61.1,1224,269,28,90,1310,1,1020,0,1260
g16184,NP_032887.3,Pkd2,61.1,933,289,14,1,868,2,925,0,1026
g163722,NP_001185953.1,Pla2g6,61.1,686,260,3,4,686,70,751,1.91E-223,643
g163802,XP_036015116.1,Ncf4,61.1,211,77,2,1,208,1,209,2.88E-83,254
g18233,NP_937889.1,Yars2,61.1,470,172,3,21,480,4,472,3.07E-204,575
g18272,NP_032568.3,Smad6,61.1,514,158,11,1,491,1,495,1.45E-208,588
g19438,NP_839977.2,Smg5,61.1,1122,326,13,4,1125,7,1017,0,1216
g20727,XP_030105305.1,Supt3,61.1,211,72,3,83,283,1,211,2.49E-77,241
g21012,XP_006527531.1,Cacul1,61.1,229,89,0,98,326,2,230,7.68E-96,285
g21155,NP_694779.3,Slc36a1,61.1,350,131,2,40,387,36,382,5.42E-141,415
g21173,NP_001343287.1,Elf2,61.1,211,61,6,94,297,15,211,7.61E-67,229
g22195,NP_113550.3,Ogfr,61.1,234,90,1,53,286,54,286,2.74E-85,279
g31873,XP_011246512.1,Kdm2b,61.1,769,244,14,20,780,553,1274,3.72E-275,797
g3239,NP_035666.2,Tbx4,61.1,185,70,1,30,212,71,255,5.85E-70,233
g45403,XP_017172021.1,Mtss1,61.1,745,237,13,1,706,1,731,8.22E-265,749
g4636,NP_573453.2,Cacng8,61.1,334,84,4,22,335,14,321,3.08E-123,367
g6012,NP_001028408.2,Vcpkmt,61.1,211,78,3,11,221,16,222,7.20E-85,253
g65,NP_001317994.1,Abhd6,61.1,285,110,1,43,327,1,284,1.11E-129,373
g6988,NP_001292921.1,Ggt1,61.1,537,207,2,36,572,34,568,1.02E-230,650
g7789,NP_001162036.1,Kcns3,61.1,486,179,4,1,485,1,477,3.07E-184,526
g7930,NP_536685.2,Celsr3,61.1,36,14,0,305,340,1412,1447,2.29E-06,53.5
g8787,NP_001185694.1,Postn,61.1,689,261,2,9,696,10,692,8.25E-299,845
g9120,XP_036012794.1,Ncbp3,61.1,524,152,14,1,514,1,482,7.77E-134,405
g9416,NP_034154.2,Dct,61.1,499,191,2,19,516,21,517,4.55E-248,690
g9490,NP_081774.3,Sik3,61.1,329,125,1,22,347,62,390,1.58E-127,415
g10684,NP_075866.2,Stard5,61,200,78,0,7,206,10,209,7.23E-100,290
g10921,XP_036008140.1,Mettl21e,61,82,32,0,26,107,30,111,4.99E-29,107
g11465,XP_036016150.1,Guca1b,61,146,53,1,12,153,15,160,1.71E-56,179
g11996,XP_006514999.1,Cbll1,61,500,161,13,5,483,16,502,1.67E-149,437
g120184,XP_006513742.1,Nav3,61,2223,669,49,14,2130,73,2203,0,2127
g12316,NP_001034610.1,Rrn3,61,610,224,7,7,606,38,643,3.00E-268,750
g12984,NP_663371.2,Tbl3,61,802,294,6,2,799,5,791,3.43E-252,727
g13918,NP_001272888.1,Lyrm1,61,105,41,0,3,107,16,120,1.61E-40,132
g15841,NP_075991.1,Elf2,61,523,162,14,61,577,31,517,9.33E-182,531
g15911,XP_017169942.1,Usp43,61,439,143,9,514,948,7,421,4.46E-160,496
g16671,NP_444333.3,Entpd7,61,603,222,6,1,598,1,595,1.65E-259,726
g17514,NP_001107038.1,Serbp1,61,420,106,14,1,396,1,386,4.30E-119,352
g18263,NP_001391985.1,Kif23,61,892,313,14,2,887,1,863,0,1008
g18990,NP_080476.2,Kcnv1,61,497,158,8,22,498,23,503,8.42E-202,571
g20437,XP_006519188.1,Ercc6,61,969,295,17,524,1427,1,951,0,1054
g20441,NP_835146.3,Rassf4,61,313,99,4,6,300,9,316,2.68E-117,342
g20529,NP_033890.1,Bnip3,61,187,58,3,8,187,4,182,3.62E-70,213
g21433,NP_033223.2,Slc16a2,61,474,160,4,80,546,89,544,2.42E-194,556
g2492,NP_001277734.1,Kif3a,61,359,139,1,4,361,13,371,2.28E-139,430
g2774,NP_001369747.1,Creb3l3,61,154,60,0,153,306,208,361,1.50E-47,171
g3033,XP_006538922.1,Disp3,61,603,216,5,735,1332,84,672,7.02E-233,688
g3414,XP_036021222.1,Abcb9,61,451,176,0,321,771,2,452,2.88E-191,555
g3515,NP_001152979.1,Grip2,61,1147,312,15,1,1134,1,1025,0,1268
g5827,NP_034373.1,Fut9,61,351,136,1,9,358,8,358,2.64E-168,475
g6243,NP_032063.2,Fosl2,61,364,96,8,1,356,1,326,2.89E-102,306
g7405,NP_001106797.2,Msr1,61,41,16,0,266,306,235,275,1.56E-09,61.2
g9234,XP_036015700.1,Slc12a8,61,605,206,8,41,635,8,592,1.28E-229,655
g10182,XP_006529698.2,Nfasc,60.9,1360,489,12,13,1353,114,1449,0,1567
g10304,NP_082478.1,Klhl40,60.9,624,232,5,1,615,1,621,1.61E-273,763
g10445,NP_038812.2,Pign,60.9,927,360,2,6,931,4,929,0,1110
g10539,NP_080510.1,Pigm,60.9,396,149,2,14,404,21,415,4.58E-166,474
g11209,XP_006525104.1,Mdga1,60.9,905,331,11,1,895,1,892,0,1101
g114769,NP_001104486.1,Nav2,60.9,2557,705,60,1,2447,1,2371,0,2406
g12853,NP_766154.2,Rundc1,60.9,581,189,12,21,569,41,615,6.36E-223,632
g13352,NP_001034670.1,Abca3,60.9,1708,649,12,1,1701,1,1696,0,1994
g13730,NP_722502.1,Acsf2,60.9,215,84,0,1,215,401,615,2.14E-88,274
g14334,NP_919320.1,Bms1,60.9,1294,359,9,5,1166,3,1281,0,1348
g14694,NP_001334283.1,Cckar,60.9,325,116,3,76,389,1,325,3.13E-126,372
g15912,NP_660114.1,Mchr1,60.9,281,110,0,36,316,48,328,2.15E-121,356
g16173,NP_001356011.1,Bnc2,60.9,1190,261,26,145,1331,50,1038,0,1222
g16223,NP_075692.1,Dctpp1,60.9,128,50,0,44,171,16,143,1.60E-48,156
g16436,NP_080203.1,Mrpl45,60.9,274,106,1,36,309,32,304,7.88E-117,340
g16654,NP_062355.2,Panx1,60.9,381,134,4,1,367,1,380,3.74E-154,442
g16700,NP_031443.4,Adra2a,60.9,430,137,6,14,416,40,465,3.86E-162,466
g16860,NP_001033044.1,Dusp22,60.9,169,66,0,1,169,1,169,4.87E-72,218
g1785,NP_001020123.1,Rc3h1,60.9,1183,349,30,1,1127,1,1125,0,1202
g180332,NP_033883.2,Bicd1,60.9,875,290,12,10,880,9,835,1.55E-268,769
g182442,NP_001157161.1,Pnpla2,60.9,453,163,3,1,444,1,448,2.99E-188,535
g18604,NP_001348857.1,Hbp1,60.9,491,149,9,1,451,28,515,2.15E-188,536
g18706,NP_666173.4,Prr5,60.9,419,113,9,48,462,2,373,2.87E-150,434
g18902,XP_030104555.1,Phf21a,60.9,670,169,16,27,641,1,632,3.39E-225,653
g19659,NP_001348315.1,Fam171a1,60.9,284,110,1,10,292,4,287,2.68E-111,345
g20171,NP_001390142.1,Gpatch11,60.9,258,101,0,4,261,7,264,1.29E-96,285
g2052,NP_079893.1,Tceanc2,60.9,207,81,0,1,207,1,207,1.81E-81,243
g21234,NP_036028.2,Spry4,60.9,133,52,0,220,352,156,288,1.23E-58,193
g21549,NP_001393316.1,Macrod2,60.9,179,70,0,183,361,46,224,5.91E-69,225
g22215,NP_038521.1,Cnbp,60.9,23,9,0,5,27,2,24,0.000637,40.4
g23014,NP_109655.2,Rad54l2,60.9,1349,418,24,107,1402,100,1392,0,1455
g2511,XP_006526003.1,Malt1,60.9,486,167,7,327,803,10,481,1.46E-194,565
g3093,XP_030111515.1,Wdr54,60.9,151,59,0,183,333,42,192,1.83E-65,206
g3839,NP_001157682.1,Sptssb,60.9,69,27,0,1,69,1,69,6.73E-26,92.4
g5974,NP_001391679.1,Pcnx4,60.9,233,91,0,1,233,1,233,1.07E-87,285
g6223,XP_011241504.1,Mtres1,60.9,69,27,0,115,183,113,181,5.24E-20,86.3
g62790,XP_030102449.1,Myt1l,60.9,1312,338,28,1,1283,1,1166,0,1085
g62796,NP_001348587.1,Myt1l,60.9,1290,328,30,1,1239,1,1164,0,1031
g8575,NP_038201.1,Atp1b2,60.9,276,103,5,9,282,16,288,1.15E-119,346
g10063,NP_084221.2,Smpd4,60.8,829,312,9,1,824,1,821,0,956
g10086,XP_030103125.1,Eci2,60.8,227,88,1,172,398,1,226,1.09E-95,287
g1018,XP_011246314.1,Nfasc,60.8,1377,481,14,13,1369,114,1451,0,1580
g10600,NP_057887.2,Reck,60.8,926,356,6,29,949,37,960,0,1194
g10619,NP_001034781.1,Arhgap12,60.8,859,301,14,1,844,1,838,0,912
g110612,NP_766330.2,Mtmr10,60.8,783,274,6,1,763,1,770,0,959
g114764,XP_036009463.1,Nav2,60.8,2550,706,58,28,2466,103,2469,0,2410
g118674,NP_001396679.1,Eps8,60.8,803,290,10,34,827,5,791,5.48e-313,878
g11952,NP_001116432.1,Washc3,60.8,217,58,4,1,214,1,193,1.44E-74,225
g12698,NP_663585.2,Ppan,60.8,408,155,3,1,404,1,407,1.25E-161,469
g129362,NP_001404135.1,Mettl22,60.8,227,89,0,155,381,1,227,2.81E-94,284
g13308,NP_034793.1,Krt17,60.8,319,124,1,94,411,73,391,1.03E-114,347
g1336,NP_598837.3,Abhd4,60.8,334,116,2,31,364,23,341,1.74E-149,427
g135362,NP_031508.1,Arg1,60.8,316,124,0,33,348,6,321,3.73E-142,407
g135443,NP_061300.1,Asah2,60.8,441,171,1,65,503,78,518,2.53E-195,564
g14540,XP_006519553.1,Synpo2l,60.8,79,27,2,664,738,314,392,4.06E-17,89.4
g15089,XP_036015795.1,Impg2,60.8,362,130,3,1578,1928,336,696,7.83E-134,437
g15097,NP_035934.1,Creg1,60.8,171,67,0,30,200,49,219,1.86E-76,230
g15524,XP_036017732.1,Msl3,60.8,372,122,5,176,545,6,355,1.37E-137,404
g1596,XP_011247719.1,Mtf2,60.8,339,118,3,11,349,21,344,2.95E-151,442
g16589,NP_080962.1,Mettl26,60.8,204,79,1,1,203,1,204,9.59E-83,246
g17114,XP_006514134.1,Dazap1,60.8,431,131,7,10,435,1,398,3.07E-167,477
g17295,NP_033214.2,Sin3b,60.8,1248,302,16,38,1281,34,1098,0,1370
g18880,NP_001164383.1,Trim66,60.8,199,77,1,221,418,1092,1290,2.12E-72,249
g19036,NP_071314.1,Hapln2,60.8,255,98,2,1,254,85,338,2.29E-118,343
g20648,NP_080677.1,Mrpl57,60.8,102,40,0,1,102,1,102,6.89E-39,127
g21006,NP_722474.2,Aifm2,60.8,311,122,0,14,324,12,322,2.11E-130,380
g22115,XP_006539197.1,Mul1,60.8,311,122,0,42,352,37,347,4.57E-145,415
g2514,XP_006504142.1,Mfsd10,60.8,237,91,1,210,444,14,250,5.19E-87,268
g263,NP_001152826.1,Magi3,60.8,1165,378,24,1,1126,1,1125,0,1291
g2720,NP_001298049.1,Msh3,60.8,905,344,6,206,1104,180,1079,0,1088
g2874,NP_001348465.1,Tent2,60.8,324,122,2,162,480,152,475,7.07E-134,397
g29053,NP_001152760.1,Morc2a,60.8,1044,362,8,1,1011,1,1030,0,1132
g4432,NP_001277696.1,Pnkp,60.8,306,117,2,292,596,1,304,2.09E-130,385
g6298,NP_081234.2,Slirp,60.8,74,29,0,12,85,22,95,1.65E-31,108
g6488,NP_001399446.1,Sh2d3c,60.8,706,250,8,1,684,1,701,1.33E-283,794
g6841,XP_006525978.1,Ythdc2,60.8,880,300,10,523,1360,2,878,0,976
g6855,XP_017174461.1,Tor1b,60.8,245,94,2,11,255,13,255,7.19E-110,322
g68842,NP_001239499.1,Phyhd1,60.8,283,111,0,9,291,9,291,1.42E-136,389
g7199,XP_006537977.1,Grin3a,60.8,979,307,14,17,987,13,922,0,1141
g8517,NP_001272401.1,Tbx1,60.8,186,68,2,95,275,101,286,2.91E-68,232
g89232,NP_001348138.1,Nr3c1,60.8,521,181,9,290,801,286,792,9.39E-196,578
g9082,NP_067367.3,Ap4m1,60.8,451,165,6,1,441,1,449,2.54E-192,543
g9117,NP_694801.2,Trappc14,60.8,632,170,7,5,611,1,579,4.63E-245,689
g9410,NP_032955.2,Dnajc3,60.8,505,196,2,1,504,1,504,7.69E-202,572
g104672,XP_006516936.1,Mak,60.7,539,179,8,2,522,1,524,1.06E-200,577
g10978,NP_001365828.1,Spi1,60.7,234,82,7,31,257,3,233,2.51E-79,241
g11462,XP_017174638.1,Serinc4,60.7,224,80,2,279,497,32,252,1.31E-85,266
g114763,XP_006541360.1,Nav2,60.7,2554,707,59,70,2509,25,2395,0,2405
g11613,XP_036009568.1,Ccnb1-ps,60.7,295,116,0,80,374,135,429,5.24E-122,362
g127612,NP_932112.2,Arl16,60.7,168,64,2,6,172,1,167,1.80E-63,194
g12979,NP_001300908.1,Srebf1,60.7,885,297,16,329,1185,268,1129,0,941
g14848,XP_006508084.1,Mrpl48,60.7,112,44,0,97,208,1,112,1.74E-44,145
g157063,NP_035701.3,Tesk1,60.7,422,152,8,32,442,30,448,3.02E-154,463
g16360,NP_080252.1,Bfar,60.7,427,160,3,35,456,27,450,8.04E-193,545
g17052,NP_001153202.1,Pdc,60.7,224,85,2,7,228,12,234,1.80E-97,286
g17812,NP_001406061.1,Oma1,60.7,211,83,0,188,398,1,211,1.74E-85,264
g19281,NP_034391.1,Rabac1,60.7,173,68,0,35,207,13,185,2.82E-73,221
g19343,NP_694752.1,Cadm4,60.7,364,142,1,28,390,25,388,5.20E-159,454
g19406,NP_001156406.3,Ctxn2,60.7,61,21,1,26,83,21,81,3.33E-16,68.2
g20181,NP_034878.2,Lyst,60.7,3842,1379,32,60,3826,1,3787,0,4413
g21657,NP_001316418.1,Neurod4,60.7,56,22,0,96,151,88,143,2.03E-11,64.7
g21664,XP_006532904.1,Rufy1,60.7,613,241,0,105,717,7,619,8.13E-215,617
g22489,NP_001073401.1,Trim72,60.7,28,11,0,25,52,11,38,1.31E-06,50.4
g227212,NP_001344378.1,Nmnat3,60.7,112,44,0,9,120,7,118,7.41E-43,144
g29052,XP_006514934.1,Morc2a,60.7,1045,364,8,1,1012,1,1031,0,1135
g3171,NP_808308.1,D030056L22Rik,60.7,28,11,0,141,168,119,146,0.000278,41.6
g3654,XP_006540509.1,Strn4,60.7,659,225,12,133,775,1,641,7.70E-259,733
g5299,NP_001287996.1,Cap1,60.7,483,166,7,1,468,1,474,8.09E-180,513
g5721,NP_112474.2,Slc2a2,60.7,501,176,4,3,484,2,500,7.79E-197,560
g6653,NP_001263300.1,Whrn,60.7,341,82,3,23,363,34,322,2.74E-123,379
g7936,NP_742117.2,Dio3,60.7,56,22,0,6,61,237,292,1.41E-21,86.7
g8245,NP_001412017.1,P2rx5,60.7,303,114,3,80,378,3,304,1.88E-131,386
g8859,XP_006532711.1,Slc13a2,60.7,290,104,6,332,616,18,302,1.81E-105,323
g916,NP_083054.1,Nuak2,60.7,623,170,17,37,619,39,626,3.23E-229,651
g9233,XP_006522166.1,Zfp148,60.7,662,230,15,191,843,112,752,7.52E-174,522
g9711,NP_001028621.1,Tmem237,60.7,272,101,3,98,363,134,405,4.02E-104,314
g10692,NP_001278113.1,Pcsk6,60.6,907,350,2,5,906,42,946,0,1150
g10983,XP_011240981.2,Igdcc3,60.6,644,233,7,110,743,17,649,6.56E-260,737
g11328,NP_031832.2,Cyba,60.6,175,69,0,1,175,1,175,2.03E-69,211
g120185,XP_006513743.1,Nav3,60.6,2217,668,50,14,2124,73,2189,0,2096
g126422,NP_001239118.1,Epn2,60.6,606,175,18,3,570,4,583,1.50E-193,556
g12789,NP_001348515.1,Mfsd11,60.6,218,86,0,217,434,7,224,2.25E-83,258
